Species ID,common_name
SEKI-1143,Merlin
SEKI-1144,Prairie Falcon
SEKI-1145,Peregrine Falcon
SEKI-1146,Gyrfalcon
SEKI-1147,American Kestrel
SEKI-1148,Helmeted Guineafowl
SEKI-1149,California Quail
SEKI-1149,Californian Quail
SEKI-1150,Mountain Quail
SEKI-1151,Chukar
SEKI-1151,Chukar Partridge
SEKI-1152,Blue Grouse
SEKI-1153,White-Tailed Ptarmigan
SEKI-1154,Wild Turkey
SEKI-1155,Common Peafowl
SEKI-1155,Indian Peafowl
SEKI-1156,Common Loon
SEKI-1156,Great Northern Diver
SEKI-1156,Great Northern Loon
SEKI-1157,American Coot
SEKI-1158,Sora
SEKI-1159,Virginia Rail
SEKI-1160,American Bushtit
SEKI-1160,Bushtit
SEKI-1161,Horned Lark
SEKI-1162,Cedar Waxwing
SEKI-1163,Bohemian Waxwing
SEKI-1164,Blue Grosbeak
SEKI-1165,Lazuli Bunting
SEKI-1166,Rose-Breasted Grosbeak
SEKI-1167,Black-Headed Grosbeak
SEKI-1168,Western Tanager
SEKI-1169,Summer Tanager
SEKI-1170,Brown Creeper
SEKI-1171,American Dipper
SEKI-1172,Western Scrub-Jay
SEKI-1173,American Crow
SEKI-1174,Common Raven
SEKI-1174,Northern Raven
SEKI-1175,Steller's Jay
SEKI-1176,Pinyon Jay
SEKI-1177,Clark's Nutcracker
SEKI-1178,Rufous-Crowned Sparrow
SEKI-1179,Sage Sparrow
SEKI-1180,Black-Throated Sparrow
SEKI-1181,Lark Sparrow
SEKI-1182,Dark-Eyed Junco
SEKI-1183,Lincoln's Sparrow
SEKI-1184,Song Sparrow
SEKI-1185,Savannah Sparrow
SEKI-1186,Fox Sparrow
SEKI-1186,Red Fox Sparrow
SEKI-1187,Green-Tailed Towhee
SEKI-1188,California Towhee
SEKI-1189,Spotted Towhee
SEKI-1190,Vesper Sparrow
SEKI-1191,Black-Chinned Sparrow
SEKI-1192,Brewer's Sparrow
SEKI-1193,Chipping Sparrow
SEKI-1194,Golden-Crowned Sparrow
SEKI-1195,White-Crowned Sparrow
SEKI-1196,Lawrence's Goldfinch
SEKI-1197,Pine Siskin
SEKI-1198,Lesser Goldfinch
SEKI-1199,American Goldfinch
SEKI-1200,Cassin's Finch
SEKI-1201,House Finch
SEKI-1202,Purple Finch
SEKI-1203,Evening Grosbeak
SEKI-1204,Gray-Crowned Rosy Finch
SEKI-1205,Red Crossbill
SEKI-1206,Pine Grosbeak
SEKI-1207,Barn Swallow
SEKI-1208,Cliff Swallow
SEKI-1209,Purple Martin
SEKI-1210,Northern Rough-Winged Swallow
SEKI-1211,Tree Swallow
SEKI-1212,Violet-Green Swallow
SEKI-1213,Red-Winged Blackbird
SEKI-1214,Brewer's Blackbird
SEKI-1215,Bullock's Oriole
SEKI-1216,Hooded Oriole
SEKI-1217,Baltimore Oriole
SEKI-1217,Northern Oriole
SEKI-1218,Brown-Headed Cowbird
SEKI-1219,Great-Tailed Grackle
SEKI-1220,Western Meadowlark
SEKI-1221,Great Grey Shrike
SEKI-1221,Northern Shrike
SEKI-1222,Loggerhead Shrike
SEKI-1223,Gray Catbird
SEKI-1223,Grey Catbird
SEKI-1224,Northern Mockingbird
SEKI-1225,California Thrasher
SEKI-1226,American Pipit
SEKI-1227,Oak Titmouse
SEKI-1228,Mountain Chickadee
SEKI-1229,Yellow-Rumped Warbler
SEKI-1230,Black-Throated Gray Warbler
SEKI-1230,Black-Throated Grey Warbler
SEKI-1231,Hermit Warbler
SEKI-1232,Chestnut-Sided Warbler
SEKI-1233,American Yellow Warbler
SEKI-1233,Yellow Warbler
SEKI-1234,Townsend's Warbler
SEKI-1235,Common Yellowthroat
SEKI-1236,Macgillivray's Warbler
SEKI-1237,Orange-Crowned Warbler
SEKI-1238,Lucy's Warbler
SEKI-1239,Nashville Warbler
SEKI-1240,Wilson's Warbler
SEKI-1241,House Sparrow
SEKI-1242,Blue-Gray Gnatcatcher
SEKI-1242,Blue-Grey Gnatcatcher
SEKI-1243,Phainopepla
SEKI-1244,Ruby-Crowned Kinglet
SEKI-1245,Golden-Crowned Kinglet
SEKI-1246,Red-Breasted Nuthatch
SEKI-1247,White-Breasted Nuthatch
SEKI-1248,Pygmy Nuthatch
SEKI-1249,Common Starling
SEKI-1249,European Starling
SEKI-1250,Wrentit
SEKI-1251,Canyon Wren
SEKI-1252,Rock Wren
SEKI-1253,Bewick's Wren
SEKI-1254,House Wren
SEKI-1255,Winter Wren
SEKI-1256,Hermit Thrush
SEKI-1257,Swainson's Thrush
SEKI-1258,Varied Thrush
SEKI-1259,Townsend's Solitaire
SEKI-1260,Mountain Bluebird
SEKI-1261,Western Bluebird
SEKI-1262,American Robin
SEKI-1263,Olive-Sided Flycatcher
SEKI-1264,Western Wood Pewee
SEKI-1264,Western Wood-Pewee
SEKI-1265,Pacific Slope Flycatcher
SEKI-1266,Hammond's Flycatcher
SEKI-1267,Dusky Flycatcher
SEKI-1268,Willow Flycatcher
SEKI-1269,Gray Flycatcher
SEKI-1269,Grey Flycatcher
SEKI-1270,Ash-Throated Flycatcher
SEKI-1271,Black Phoebe
SEKI-1272,Say's Phoebe
SEKI-1273,Eastern Kingbird
SEKI-1274,Western Kingbird
SEKI-1275,Cassin's Vireo
SEKI-1276,Warbling Vireo
SEKI-1277,Hutton's Vireo
SEKI-1278,Great Blue Heron
SEKI-1279,American White Pelican
SEKI-1280,Northern Flicker
SEKI-1281,Pileated Woodpecker
SEKI-1282,Acorn Woodpecker
SEKI-1283,Lewis' Woodpecker
SEKI-1283,Lewis's Woodpecker
SEKI-1284,White-Headed Woodpecker
SEKI-1285,Black-Backed Woodpecker
SEKI-1286,Nuttall's Woodpecker
SEKI-1287,Downy Woodpecker
SEKI-1288,Ladder-Backed Woodpecker
SEKI-1289,Hairy Woodpecker
SEKI-1290,Red-Naped Sapsucker
SEKI-1291,Red-Breasted Sapsucker
SEKI-1292,Williamson's Sapsucker
SEKI-1293,Horned Grebe
SEKI-1294,Black-Necked Grebe
SEKI-1294,Eared Grebe
SEKI-1295,Pied-Billed Grebe
SEKI-1296,Black Storm Petrel
SEKI-1296,Black Storm-Petrel
SEKI-1297,Northern Saw-Whet Owl
SEKI-1298,Short-Eared Owl
SEKI-1299,Long-Eared Owl
SEKI-1300,Great Horned Owl
SEKI-1301,Mountain Pygmy Owl
SEKI-1301,Northern Pygmy-Owl
SEKI-1302,Tecolote Occidental
SEKI-1302,Western Screech Owl
SEKI-1302,Western Screech-Owl
SEKI-1303,Flammulated Owl
SEKI-1304,Great Gray Owl
SEKI-1304,Great Grey Owl
SEKI-1305,Spotted Owl
SEKI-1306,Barred Owl
SEKI-1307,Barn Owl
SEKI-1307,Common Barn-Owl
SEKI-1308,Double-Crested Cormorant
SEKI-1309,Northern Alligator Lizard
SEKI-1310,Southern Alligator Lizard
SEKI-1311,California Legless Lizard
SEKI-1311,Silvery Legless Lizard
SEKI-1312,Rubber Boa
SEKI-1313,Racer
SEKI-1314,Sharp-Tailed Snake
SEKI-1315,Ringneck Snake
SEKI-1315,Ring-Necked Snake
SEKI-1316,Night Snake
SEKI-1316,Nightsnake
SEKI-1317,Common Kingsnake
SEKI-1318,California Mountain Kingsnake
SEKI-1319,Striped Racer
SEKI-1320,Bullsnake
SEKI-1320,Gopher Snake
SEKI-1321,Long-Nosed Snake
SEKI-1322,Southwestern Black-Headed Snake
SEKI-1323,Western Aquatic Garter Snake
SEKI-1324,Western Terrestrial Garter Snake
SEKI-1325,Common Garter Snake
SEKI-1326,Sagebrush Lizard
SEKI-1327,Western Fence Lizard
SEKI-1328,Gilbert's Skink
SEKI-1329,Western Skink
SEKI-1330,Western Whiptail
SEKI-1331,Western Rattlesnake
SEKI-1332,Northern Western Pond Turtle
SEKI-1332,Pacific Pond Turtle
SEKI-1332,Western Pond Turtle
SEKI-1333,Western Toad
SEKI-1334,Yosemite Toad
SEKI-1335,Northern Pacific Treefrog
SEKI-1335,Pacific Chorus Frog
SEKI-1335,Pacific Treefrog
SEKI-1336,Foothill Yellow-Legged Frog
SEKI-1337,American Bullfrog
SEKI-1337,Bullfrog
SEKI-1338,Mountain Yellow-Legged Frog
SEKI-1338,Southern Mountain Yellow-Legged Frog
SEKI-1339,Sierra Nevada Mountain Yellow-Legged Frog
SEKI-1340,Gregarious Slender Salamander
SEKI-1341,Sequoia Slender Salamander
SEKI-1342,Kings River Slender Salamander
SEKI-1343,Ensatina
SEKI-1344,Mount Lyell Salamander
SEKI-1345,California Newt
SEKI-1346,Sacramento Sucker
SEKI-1347,Goldfish
SEKI-1348,Common Carp
SEKI-1348,European Carp
SEKI-1349,California Roach
SEKI-1350,Hardhead
SEKI-1351,Golden Shiner
SEKI-1352,Sacramento Pikeminnow
SEKI-1352,Sacramento Squawfish
SEKI-1353,Green Sunfish
SEKI-1354,Smallmouth Bass
SEKI-1355,Rainbow Trout
SEKI-1356,California Golden Trout
SEKI-1357,Kern River Rainbow Trout
SEKI-1358,Little Kern Golden Trout
SEKI-1359,Brown Trout
SEKI-1360,Brook Trout Charr Salter
SEKI-1361,Prickly Sculpin
SEKI-1362,Riffle Sculpin
SEKI-1363,Black Bullhead
SEKI-1364,Brown Bullhead
SEKI-1365,Pussy Paws
SEKI-1366,Spanish Clover
SEKI-1367,Chick Lupine
SEKI-1368,None
SEKI-1369,Hoary Coffeeberry
SEKI-1370,Rosy Stonecrop
SEKI-1371,False Asphodel
SEKI-1372,Arumleaf Arrowhead
SEKI-1373,Common Duckweed
SEKI-1374,Star Duckweed
SEKI-1375,Marsh Arrow-Grass
SEKI-1376,Grass-Leaved Pondweed
SEKI-1377,Floating Leaved Pondweed
SEKI-1378,Brewer's Angelica
SEKI-1379,Call's Angelica
SEKI-1380,Sierra Angelica
SEKI-1381,Bur-Chervil
SEKI-1382,Cutleaf Water-Parsnip
SEKI-1383,Hoary Bowlesia
SEKI-1384,Water Hemlock
SEKI-1385,None
SEKI-1386,None
SEKI-1387,Rattlesnake Weed
SEKI-1388,Spiny-Sepaled Button-Celery
SEKI-1389,Cow Parsnip
SEKI-1390,Gray's Lovage
SEKI-1391,Caraway-Leaved Lomatium
SEKI-1392,Fern-Leaved Lomatium
SEKI-1393,Nevada Lomatium
SEKI-1394,Nevada Lomatium
SEKI-1395,Torrey's Lomatium
SEKI-1396,Common Lomatium
SEKI-1397,Clement's Mountain Parsley
SEKI-1398,Purple Mountain-Parsley
SEKI-1399,California Sweet-Sicily
SEKI-1400,Mountain Sweet-Sicily
SEKI-1401,Sweetanise
SEKI-1401,Western Sweetroot
SEKI-1402,Cow Bane
SEKI-1403,Bolander's Yampah
SEKI-1404,Parish's Yampah
SEKI-1405,Poison Sanicle
SEKI-1406,Pacific Sanicle
SEKI-1407,Sierra Sanicle
SEKI-1408,Turkey Pea
SEKI-1409,Ranger's Buttons
SEKI-1410,Hartweg's Tauschia
SEKI-1411,Spreading Hedgeparsley
SEKI-1412,Knotted Hedge-Parsley
SEKI-1413,California Hedge Parsley
SEKI-1414,English Ivy
SEKI-1415,Abrams' Allium
SEKI-1416,Twincrest Onion
SEKI-1417,Sierra Onion
SEKI-1418,Paper-Flowered Onion
SEKI-1419,Papery Onion
SEKI-1420,Red Sierra Onion
SEKI-1421,Dwarf Onion
SEKI-1422,Three-Bracted Onion
SEKI-1423,Swamp Onion
SEKI-1424,Summer Snowflake
SEKI-1425,Crown Brodiaea
SEKI-1426,Harvest Brodiaea
SEKI-1427,Common Camas
SEKI-1428,Soap Plant
SEKI-1429,Blue Dicks
SEKI-1430,Snake Lily
SEKI-1431,Western Solomon's Seal
SEKI-1432,None
SEKI-1433,Pretty Face
SEKI-1434,Golden Brodiaea
SEKI-1435,Ithuriel's Spear
SEKI-1436,Our Lord's Candle
SEKI-1437,Hartweg's Iris
SEKI-1438,Munz's Iris
SEKI-1439,Elmer's Blue-Eyed Grass
SEKI-1440,Idaho Blue-Eyed Grass
SEKI-1441,Phantom Orchid
SEKI-1442,Spotted Corralroot
SEKI-1443,Stream Orchid
SEKI-1444,Rattlesnake Plantain
SEKI-1445,Broad-Leaved Twayblade
SEKI-1446,Elegant Piperia
SEKI-1447,Piperia
SEKI-1448,Slender-Spire Orchid
SEKI-1449,Green-Flowered Bog-Orchid
SEKI-1450,White-Flowered Bog-Orchid
SEKI-1451,Sparse-Flowered Bog-Orchid
SEKI-1452,Modoc Bog Orchid
SEKI-1452,Slender Bog Orchid
SEKI-1453,Western Ladies Tresses
SEKI-1454,Hooded Ladies Tresses
SEKI-1455,Yarrow
SEKI-1456,Trail Plant
SEKI-1457,Western Snakeroot
SEKI-1458,Orange Agoseris
SEKI-1459,Tall Agoseris
SEKI-1460,Short-Beaked Agoseris
SEKI-1461,Large-Flowered Agoseris
SEKI-1462,Annual Agoseris
SEKI-1463,Spear-Leaved Agoseris
SEKI-1464,Annual Bur-Sage
SEKI-1465,Pearly Everlasting
SEKI-1466,Silver Pussytoes
SEKI-1467,Meadow Everlasting
SEKI-1468,Low Everlasting
SEKI-1469,Alpine Everlasting
SEKI-1470,Beautiful Pussy-Toes
SEKI-1471,Rosy Everlasting
SEKI-1472,Rosy Pussytoes
SEKI-1473,Umber Pussytoes
SEKI-1474,Stinkweed
SEKI-1475,Streambank Arnica
SEKI-1476,Meadow Arnica
SEKI-1477,Heart-Leaved Arnica
SEKI-1478,Mountain Arnica
SEKI-1479,Seep-Spring Arnica
SEKI-1480,Cordilleran Arnica
SEKI-1481,Nevada Arnica
SEKI-1482,Parry's Arnica
SEKI-1483,Mugwort
SEKI-1484,Tarragon
SEKI-1485,Silver Wormwood
SEKI-1486,Silver Wormwood
SEKI-1487,Boreal Sagewort
SEKI-1488,Rothrock Sagebrush
SEKI-1489,Mountain Sagebrush
SEKI-1490,Alpine Aster
SEKI-1491,Long-Leaved Aster
SEKI-1492,Brewer's Golden-Aster
SEKI-1493,Eaton's Aster
SEKI-1494,Parry's Aster
SEKI-1495,Thickstem Aster
SEKI-1496,Western Mountain Aster
SEKI-1497,Western Bog Aster
SEKI-1498,Peirson's Aster
SEKI-1499,Marsh Baccharis
SEKI-1500,Water-Wally
SEKI-1501,Deltoid Balsam Root
SEKI-1502,Arrow-Leaved Balsam
SEKI-1503,English Daisy
SEKI-1504,California Brickellbush
SEKI-1505,Large-Flowered Brickellia
SEKI-1506,Italian Thistle
SEKI-1507,Safflower
SEKI-1508,Tocolote
SEKI-1509,Yellow Star-Thistle
SEKI-1510,Southern Sierra Chaenactis
SEKI-1511,Dusty Maidens
SEKI-1512,Yellow Pincushion
SEKI-1513,Pineapple Weed
SEKI-1514,Rubber Rabbitbrush
SEKI-1515,Parry's Rabbitbrush
SEKI-1516,Yellow Rabbitbrush
SEKI-1517,Anderson's Thistle
SEKI-1518,Arizona Thistle
SEKI-1519,Arizona Thistle
SEKI-1520,California Thistle
SEKI-1521,Venus Thistle
SEKI-1522,Elk Thistle
SEKI-1523,Bull Thistle
SEKI-1524,Horseweed
SEKI-1525,Bigelow's Tickseed
SEKI-1526,Stillman's Tickseed
SEKI-1527,Brass Buttons
SEKI-1528,Long-Leaved Hawksbeard
SEKI-1529,Intermediate Hawksbeard
SEKI-1530,Dwarf Hawksbeard
SEKI-1531,None
SEKI-1532,Golden-Fleece
SEKI-1533,Bloomer's Goldenbush
SEKI-1534,Wedgeleaf Goldenbush
SEKI-1535,Cliff Goldenbush
SEKI-1536,Whitestem Goldenbush
SEKI-1537,Singlehead Goldenbush
SEKI-1538,Hall's Daisy
SEKI-1539,Stalked Fleabane
SEKI-1540,Shining Fleabane
SEKI-1541,Brewer's Fleabane
SEKI-1542,Brewer's Daisy
SEKI-1543,Clokey's Daisy
SEKI-1544,Cushion Daisy
SEKI-1544,Fernleaf Fleabane
SEKI-1544,Fern-Leaf Fleabane
SEKI-1545,Cut-Leaved Daisy
SEKI-1546,Coulter's Daisy
SEKI-1547,Diffuse Daisy
SEKI-1548,Elmer's Daisy
SEKI-1549,Leafy Daisy
SEKI-1550,California Rayless Daisy
SEKI-1550,California Rayless Fleabane
SEKI-1551,Keil's Erigeron
SEKI-1552,Kern River Daisy
SEKI-1553,Wandering Daisy
SEKI-1554,Wandering Daisy
SEKI-1555,Dwarf Daisy
SEKI-1556,Daisy Fleabane
SEKI-1556,Prairie Fleabane
SEKI-1556,Rough Fleabane
SEKI-1557,Loose Daisy
SEKI-1558,Golden Yarrow
SEKI-1559,Common Woolly Sunflower
SEKI-1560,Oregon Sunshine
SEKI-1561,Woolly Sunflower
SEKI-1562,Western Goldenrod
SEKI-1563,California Cottonrose
SEKI-1564,Narrowleaf Cottonrose
SEKI-1565,Bioletti's Cudweed
SEKI-1566,Ladies' Cottonrose
SEKI-1567,None
SEKI-1568,None
SEKI-1569,None
SEKI-1570,Cudweed
SEKI-1570,Everlasting
SEKI-1571,Lowland Cudweed
SEKI-1572,Cotton-Batting Plant
SEKI-1573,Whitney's Bristleweed
SEKI-1574,Crete Weed
SEKI-1575,Bigelow's Sneezeweed
SEKI-1576,Common Sunflower
SEKI-1577,Kellogg's Tarweed
SEKI-1578,Common Spikeweed
SEKI-1579,Dwarf Hesperevax
SEKI-1580,Telegraph Weed
SEKI-1581,White-Flowered Hawkweed
SEKI-1582,Alpine Hawkweed
SEKI-1583,Alpine Hawkweed
SEKI-1584,Shaggy Hawkweed
SEKI-1585,Scouler's Hawkweed
SEKI-1586,Heerman's Tarweed
SEKI-1587,Alpine Hulsea
SEKI-1588,Short-Leaved Hulsea
SEKI-1589,Red-Rayed Hulsea
SEKI-1590,Pumice Hulsea
SEKI-1591,Pumice Hulsea
SEKI-1592,Smooth Cat's Ear
SEKI-1593,Prickly Lettuce
SEKI-1594,California Goldfields
SEKI-1595,White Layia
SEKI-1596,Sierra Layia
SEKI-1597,California-Aster
SEKI-1598,Sierra Lessingia
SEKI-1599,Hoary Tansyaster
SEKI-1600,Bolander's Madia
SEKI-1601,Common Madia
SEKI-1602,Common Madia
SEKI-1603,Common Madia
SEKI-1604,Threadstem Madia
SEKI-1605,Mountain Tarweed
SEKI-1606,Slender Tarweed
SEKI-1607,Oppositeleaved Tarweed
SEKI-1608,Yosemite Tarweed
SEKI-1609,Cleveland's Desertdandelion
SEKI-1610,Slender Cottonweed
SEKI-1611,Q-Tips
SEKI-1612,Nodding Microseris
SEKI-1613,Alpine Lake Prairie-Dandelion
SEKI-1614,California Mountainpincushion
SEKI-1615,Mountain Leaftail
SEKI-1615,Mountain Tail-Leaf
SEKI-1615,Mountain Taper Leaf
SEKI-1616,Grassy Rock Goldenrod
SEKI-1616,Grassy Rockgoldenrod
SEKI-1617,Bolander's Dandelion
SEKI-1618,Heerman's Sunburst
SEKI-1619,Dwarf Wooly-Heads
SEKI-1620,Alpine Pyrrocoma
SEKI-1621,California Chickory
SEKI-1622,Silky Raillardella
SEKI-1623,Green-Leaved Raillardella
SEKI-1624,Muir's Raillardella
SEKI-1625,Wireweed
SEKI-1626,California Cone-Flower
SEKI-1627,California Butterweed
SEKI-1628,Wooly Butterweed
SEKI-1629,Clark's Ragwort
SEKI-1630,Shrubby Butterweed
SEKI-1631,Dwarf Mountain Ragwort
SEKI-1632,Dwarf Mountain Ragwort
SEKI-1633,Rayless Mountain Butterweed
SEKI-1634,Single-Stemmed Butterweed
SEKI-1635,Single-Stemmed Butterweed
SEKI-1636,Rayless Alpine Butterweed
SEKI-1637,Streambank Butterweed
SEKI-1638,Sierra Butterweed
SEKI-1639,Tall Butterweed
SEKI-1640,Cleftleaf Groundsel
SEKI-1641,Arrowhead Butterweed
SEKI-1642,Old-Man-In-The-Spring
SEKI-1643,Hoary Groundsel
SEKI-1644,Milk Thistle
SEKI-1645,California Goldenrod
SEKI-1646,Canada Goldenrod
SEKI-1647,Northern Goldenrod
SEKI-1648,Nevada Goldenrod
SEKI-1649,Field Burrweed
SEKI-1650,Prickly Sow Thistle
SEKI-1651,Common Sow Thistle
SEKI-1652,Slender Sow Thistle
SEKI-1653,Grey Tansy
SEKI-1654,Wire Lettuce
SEKI-1655,Wand Wirelettuce
SEKI-1656,Everlasting Nest Straw
SEKI-1657,Feverfew
SEKI-1658,Dandelion
SEKI-1659,Spineless Horsebrush
SEKI-1660,Peirson's Serpentweed
SEKI-1661,Yellow Salsify
SEKI-1662,Short-Rayed Daisy
SEKI-1663,Silver Puffs
SEKI-1664,Narrow-Leaved Mule's Ears
SEKI-1665,Mule-Ears
SEKI-1666,Cocklebur
SEKI-1667,California Harebell
SEKI-1668,Common Bluecup
SEKI-1669,Rareflower Heterocodon
SEKI-1670,Common Nemacladus
SEKI-1671,Sierra Nemacladus
SEKI-1672,Fleshy Porterella
SEKI-1673,Venus' Looking Glass
SEKI-1674,Bog-Bean
SEKI-1674,Buckbean
SEKI-1674,Buck-Bean
SEKI-1674,Common Bogbean
SEKI-1675,Eastwood's Fiddleneck
SEKI-1676,Rancher's Fire Weed
SEKI-1677,Rancher's Fire Weed
SEKI-1678,Common Cryptantha
SEKI-1679,Wilkes' Cryptantha
SEKI-1680,Cushion Cryptantha
SEKI-1681,Prickly Cryptantha
SEKI-1682,Flaccid Cryptantha
SEKI-1683,Truckee Cryptantha
SEKI-1684,Roundspike Cryptantha
SEKI-1685,Clearwater Cryptantha
SEKI-1686,Minute-Flowered Cryptantha
SEKI-1687,Pointed Cryptantha
SEKI-1688,Sierra Cryptantha
SEKI-1689,Pine Cryptantha
SEKI-1690,Torrey's Cryptantha
SEKI-1691,Pacific Hound's Tongue
SEKI-1692,Western Hound's Tongue
SEKI-1693,Yerba Santa
SEKI-1694,Many-Flowered Stickseed
SEKI-1695,Jessica Sticktight
SEKI-1696,Pink Stickseed
SEKI-1697,Sharsmith's Stickseed
SEKI-1698,Velvety Stickseed
SEKI-1699,Streamside Bluebells
SEKI-1700,Rothrock's Nama
SEKI-1701,Winged Pectocarya
SEKI-1702,Little Pectocarya
SEKI-1703,Adobe Allocarya
SEKI-1704,Harsh Popcornflower
SEKI-1705,Popcornflower
SEKI-1706,Slender Popcornflower
SEKI-1706,Stalked Popcornflower
SEKI-1707,Slender Popcornflower
SEKI-1708,Torrey's Popcornflower
SEKI-1709,Torrey's Popcornflower
SEKI-1710,Roughfruit Popcornflower
SEKI-1711,Poodle-Dog Bush
SEKI-1712,Heliotrope
SEKI-1713,Draperia
SEKI-1714,Whispering Bells
SEKI-1715,California Hesperochiron
SEKI-1716,Dwarf Hesperochiron
SEKI-1717,California Waterleaf
SEKI-1718,Small Baby Blue Eyes
SEKI-1719,Fivespot
SEKI-1720,Baby Blue-Eyes
SEKI-1721,Pretty Nemophila
SEKI-1722,Sierra Nemophila
SEKI-1723,Southern Sierra Phacelia
SEKI-1724,California Phacelia
SEKI-1725,Caterpillar Phacelia
SEKI-1726,Congdon's Phacelia
SEKI-1727,Limestone Phacelia
SEKI-1728,Distant Phacelia
SEKI-1728,Distant Scorpion-Weed
SEKI-1729,Kaweah River Phacelia
SEKI-1730,Eisin's Phacelia
SEKI-1731,Silverleaf Phacelia
SEKI-1732,Varileaf Phacelia
SEKI-1733,Low Phacelia
SEKI-1734,Waterleaf Phacelia
SEKI-1735,Imbricate Phacelia
SEKI-1736,Changeable Phacelia
SEKI-1737,Mountain Phacelia
SEKI-1738,Purpus' Phacelia
SEKI-1739,Quick's Phacelia
SEKI-1740,Branching Phacelia
SEKI-1741,Branching Phacelia
SEKI-1742,Branched Scorpion-Weed
SEKI-1742,Branching Phacelia
SEKI-1743,Branching Phacelia
SEKI-1744,Branching Phacelia
SEKI-1745,Facelia
SEKI-1745,Fiddleneck
SEKI-1745,Lacy Phacelia
SEKI-1745,Lacy Scorpion-Weed
SEKI-1746,Death Valley Phacelia
SEKI-1746,Death Valley Scorpion-Weed
SEKI-1747,Fiesta Flower
SEKI-1748,White Fiesta Flower
SEKI-1749,Daggerpod
SEKI-1750,Bodie Hills Rock Cress
SEKI-1751,Davidson's Rock Cress
SEKI-1752,Drummond's Rock Cress
SEKI-1753,Tower-Mustard
SEKI-1754,Hairy Rock Cress
SEKI-1755,Holboell's Rock Cress
SEKI-1756,Holboell's Rock Cress
SEKI-1757,Holboell's Rock Cress
SEKI-1758,Inyo Rockcress
SEKI-1759,Lemmon's Rock Cress
SEKI-1760,Lemmon's Rock Cress
SEKI-1761,Lyall's Rock Cress
SEKI-1762,Lyall's Rock Cress
SEKI-1763,Small-Leaved Rock Cress
SEKI-1764,Flat-Seeded Rock Cress
SEKI-1765,Flat-Seeded Rock Cress
SEKI-1766,Tulare County Rock Cress
SEKI-1767,Bristly-Leaved Rock Cress
SEKI-1768,Greene's Rockcress
SEKI-1769,Yosemite Rockcress
SEKI-1770,Elegant Rock Rose
SEKI-1771,Elegant Rock Rose
SEKI-1772,Spreading Rockcress
SEKI-1772,Spreadingpod Rockcress
SEKI-1773,Dwarf Athysanus
SEKI-1774,American Winter Cress
SEKI-1775,Early Winter Cress
SEKI-1776,Black Mustard
SEKI-1777,Shepherd's Purse
SEKI-1778,Brewer's Bittercress
SEKI-1779,Milk Maids
SEKI-1780,Few-Seeded Bitter Cress
SEKI-1781,Stout-Beaked Toothwort
SEKI-1782,None
SEKI-1783,Swine Cress
SEKI-1784,Sierra Tansy Mustard
SEKI-1785,Mountain Tansy Mustard
SEKI-1786,None
SEKI-1787,Herb Sophia
SEKI-1788,Alaska Whitlow-Grass
SEKI-1789,Brewer's Whitlow-Grass
SEKI-1790,Mineral King Draba
SEKI-1791,Wedgeleaf Draba
SEKI-1792,Denseleaf Draba
SEKI-1793,Lemmon's Draba
SEKI-1794,White Mountains Draba
SEKI-1795,None
SEKI-1796,Tall Draba
SEKI-1797,Mount Whitney Draba
SEKI-1798,Vernal Whitlow-Grass
SEKI-1799,Western Wallflower
SEKI-1800,Western Wallflower
SEKI-1801,California Mustard
SEKI-1802,Shortpod Mustard
SEKI-1803,Alkali Pepperweed
SEKI-1804,Shining Peppergrass
SEKI-1805,Wayside Peppergrass
SEKI-1806,Hairy Pepperweed
SEKI-1807,Jointed Charlock
SEKI-1808,Radish
SEKI-1809,Bluntleaf Yellowcress
SEKI-1810,Western Yellow-Cress
SEKI-1811,Watercress
SEKI-1812,Jim Hill Mustard
SEKI-1813,London Rocket
SEKI-1814,Hedge Mustard
SEKI-1815,Indian Hedgemustard
SEKI-1816,Varied-Leaved Jewelflower
SEKI-1817,Farnsworth's Jewelflower
SEKI-1818,Tehipite Valley Jewelflower
SEKI-1819,Alpine Jewelflower
SEKI-1820,Mountain Jewelflower
SEKI-1821,Mountain Jewelflower
SEKI-1822,Fringepod
SEKI-1823,Dobie Pod
SEKI-1824,False Mermaid
SEKI-1825,Mountain Meadowfoam
SEKI-1826,Tumbleweed
SEKI-1827,Prostrate Amaranth
SEKI-1828,Redroot Amaranth
SEKI-1829,Lambs Quarters
SEKI-1830,Pinyon Goosefoot
SEKI-1831,Jerusalem Oak
SEKI-1832,California Goosefoot
SEKI-1833,Freemont's Goosefoot
SEKI-1834,Narrowleaf Goosefoot
SEKI-1834,Narrowleaf Lambsquarters
SEKI-1834,Narrowleaved Goosefoot
SEKI-1834,Slimleaf Goosefoot
SEKI-1834,Slimleaf Lambsquarters
SEKI-1835,Desert Goosefoot
SEKI-1836,Poverty Weed
SEKI-1837,Capitate Sandwort
SEKI-1838,King's Sandwort
SEKI-1839,Thymeleaf Sandwort
SEKI-1840,Mouse-Ear Chickweed
SEKI-1841,Mouse-Ear Chickweed
SEKI-1842,Rupture Wort
SEKI-1843,Rose Campion
SEKI-1844,California Sandwort
SEKI-1845,Douglas' Sandwort
SEKI-1846,Nuttal's Sandwort
SEKI-1847,Red Sandwort
SEKI-1848,Bog Stitchwort
SEKI-1849,Large-Leaved Sandwort
SEKI-1850,Hairypink
SEKI-1851,Four-Leaved Allseed
